id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
6262372.0,The Suite: Private Room + Kitchenette,31620704,Jill & Noreen,,Daniel McIntyre,49.8831,-97.16491,Private room,55,1,170,2023-01-03,1.8,3,307,30,,Winnipeg
6349369.0,Sweet 1 street veiw Incl. Cable and WIFI,33077287,Sergio,,Elmwood - East Kildonan,49.92575,-97.09594,Entire home/apt,57,3,81,2023-03-11,0.85,2,342,14,,Winnipeg
6350400.0,Sunshine Sweet - Inc. Cable and WIFI,33077287,Sergio,,Elmwood - East Kildonan,49.92575,-97.09594,Entire home/apt,54,3,82,2023-02-24,0.97,2,219,11,,Winnipeg
6425184.0,"Studio close to Forks, Museum, Downtown & Park",7608280,Gavin,,St. Boniface,49.89695,-97.12774,Entire home/apt,95,10,5,2022-06-18,0.25,2,363,3,,Winnipeg
6465000.0,FURNISHED EXECUTIVE 1-BR CONDO Fully ready for you,33766481,Nicole,,St. Boniface,49.89515,-97.12559,Entire home/apt,95,30,152,2019-01-03,1.6,1,0,0,,Winnipeg
6503691.0,Serene getaway,32130915,Natalie,,St. Vital,49.82714,-97.07303,Private room,80,1,0,,,1,365,0,,Winnipeg
6504088.0,Main fl bdrm with queen bed North K Bunn's creek,23470058,K,,North Kildonan,49.95392,-97.06138,Private room,45,1,33,2022-10-13,0.39,4,365,3,,Winnipeg
6577123.0,Clean & comfortable furnished downtown condo,31253536,Brett,,Fort Rouge - East Fort Garry,49.88487,-97.14247,Entire home/apt,141,14,15,2022-08-05,0.16,1,129,3,,Winnipeg
6600452.0,"Comfy, Private, 2 Bdrm Suite
BEST location in city",34530369,Lori,,River Heights - Fort Garry,49.87475,-97.1905,Entire home/apt,70,2,256,2023-03-10,2.71,1,357,46,,Winnipeg
6672097.0,Wolseley Home,34920691,Ryan And Lynsey ( Mostly Lynsey ),,Daniel McIntyre,49.88134,-97.18165,Entire home/apt,250,5,33,2022-08-20,0.35,1,365,2,,Winnipeg
6729013.0,1 bedroom in a spacious house,28431458,David,,Fort Rouge - East Fort Garry,49.88492,-97.15413,Private room,125,1,6,2017-04-09,0.06,1,365,0,,Winnipeg
6821819.0,Urban Loft 1BR - Exchange District,35601029,Stephanie,,Point Douglas,49.89924,-97.1332,Entire home/apt,79,5,168,2023-02-28,1.81,2,42,13,,Winnipeg
6850453.0,"Central, Loft-Style Sweet Suite!",7914034,Sophie,,St. Boniface,49.87738,-97.10605,Entire home/apt,70,2,239,2023-02-26,2.61,1,16,18,,Winnipeg
6958427.0,Private Suite in Central Wolseley neighbourhood,20374475,Alison,,Daniel McIntyre,49.88274,-97.16881,Entire home/apt,96,2,77,2020-01-19,1.06,1,46,0,,Winnipeg
7403049.0,Old World Charm Room2,38791285,Rose,,River Heights - Fort Garry,49.86423,-97.1776,Private room,50,14,20,2023-01-31,0.22,3,198,3,,Winnipeg
7556469.0,Private Basement Suite & Bathroom,19068812,Ashley,,Mynarski,49.92208,-97.11441,Entire home/apt,66,1,697,2023-02-24,7.52,1,2,60,,Winnipeg
7916359.0,"Escape the chaos, stunning green space",23470058,K,,St. Vital,49.86142,-97.09816,Entire home/apt,166,4,58,2022-12-30,1.12,4,0,12,,Winnipeg
8098097.0,Peaceful nights sleep in my home! Superhost!,42762931,Debbie,,Elmwood - East Kildonan,49.91718,-97.10462,Private room,35,4,25,2019-10-16,0.28,2,364,0,,Winnipeg
8703847.0,Cozy room in home close to downtown,45690657,Annabel,,River Heights - Fort Garry,49.87142,-97.16346,Private room,45,4,24,2023-02-12,0.27,1,44,5,,Winnipeg
8722108.0,Lovely family home in the prairies,45777946,Camelia,,River Heights - Fort Garry,49.83736,-97.19916,Private room,92,1,6,2022-07-31,0.07,2,365,1,,Winnipeg
8736262.0,Comfy Lower Level Suite in Sunny South St. Vital,44955677,Wendy,,St. Norbert - Seine River,49.81755,-97.10481,Entire home/apt,71,2,57,2022-11-30,0.64,1,240,14,,Winnipeg
8848038.0,"Good charming, cozy spacious  home.",46180149,Nkemuhuruanya (Regina),,Elmwood - East Kildonan,49.91204,-97.09019,Private room,48,3,22,2022-08-31,0.27,3,197,6,,Winnipeg
8885819.0,Comfortable and relaxed home.,46180149,Nkemuhuruanya (Regina),,Elmwood - East Kildonan,49.90972,-97.09181,Private room,30,2,18,2023-01-27,0.41,3,341,12,,Winnipeg
9171210.0,Friendly Manitoba,45777946,Camelia,,River Heights - Fort Garry,49.83712,-97.19954,Private room,97,1,6,2019-12-06,0.07,2,365,0,,Winnipeg
9229642.0,Sunny & Central Loft with Parking!,4997811,Rebecca,,Fort Rouge - East Fort Garry,49.88423,-97.1546,Entire home/apt,72,3,141,2023-02-01,1.58,3,249,10,,Winnipeg
9632927.0,Delightful home away from home,49126625,Krista,,St. Boniface,49.87222,-97.08576,Entire home/apt,110,2,97,2020-09-30,1.11,1,141,0,,Winnipeg
10495242.0,Best Location in WPG,17190273,Leroy,,Fort Rouge - East Fort Garry,49.86804,-97.1542,Private room,77,4,0,,,1,177,0,,Winnipeg
10862820.0,Urban Loft Studio Exchange District,35601029,Stephanie,,Point Douglas,49.89764,-97.13517,Entire home/apt,79,5,154,2023-01-20,1.82,2,71,18,,Winnipeg
11533848.0,☀️ Comfortable 2 Bedroom Home in Sargent Park ☀️,48915087,Nelson,,Daniel McIntyre,49.89346,-97.18217,Entire home/apt,109,5,74,2022-10-07,0.87,1,69,13,,Winnipeg
11841673.0,Beautiful 4 Bedroom River Heights Character Home,61102366,Charlotte & Jim,,River Heights - Fort Garry,49.87098,-97.17261,Entire home/apt,293,3,75,2023-01-30,0.93,1,322,16,,Winnipeg
12191809.0,1080 Sq. ft. Fully Furnished-2 bedroom Suite,65535254,Tiffany,,Fort Rouge - East Fort Garry,49.8735,-97.14666,Entire home/apt,65,30,0,,,4,364,0,,Winnipeg
13039593.0,2 bedroom suite with private entrance,42928963,Lois,,River Heights - Fort Garry,49.8688,-97.19461,Entire home/apt,49,3,71,2023-03-14,0.86,1,120,26,,Winnipeg
13136594.0,Newly renovated and centrally located,27859408,Amanda,,Daniel McIntyre,49.89433,-97.15643,Entire home/apt,115,3,41,2019-09-17,0.5,1,148,0,,Winnipeg
13141728.0,"Glasshouse Downtown - Private/Cozy , Across MTS A+",5078608,Devin,,Fort Rouge - East Fort Garry,49.89282,-97.14557,Entire home/apt,61,2,410,2023-02-28,5.21,1,276,63,,Winnipeg
13156814.0,Art collector’s bungalow and beautiful gardens,15729558,Alex,,River Heights - Fort Garry,49.87103,-97.19193,Entire home/apt,225,5,9,2022-12-28,0.11,1,289,5,,Winnipeg
14016269.0,Modern & Relaxing 2 Bedroom Condo,49214281,Philip,,River Heights - Fort Garry,49.82403,-97.14904,Entire home/apt,119,4,3,2016-08-28,0.04,1,0,0,,Winnipeg
14369936.0,A charming room in a home away,88153611,Francis,,Waverley West,49.78718,-97.20904,Private room,70,1,19,2019-08-24,0.26,1,365,0,,Winnipeg
14533478.0,A touch of country,84261849,Susan,,River Heights - Fort Garry,49.86339,-97.15815,Private room,50,1,106,2023-03-02,1.34,1,344,23,,Winnipeg
14799499.0,Large bedroom in  quiet and private family home.,92041318,Gen,,Charleswood - Tuxedo - Westwood,49.86064,-97.30855,Private room,60,2,6,2022-10-22,0.08,2,363,2,,Winnipeg
15019119.0,Charming Modernized 2 Bdrm House Perfectly Located,60400653,Karin & Mark,,St. Boniface,49.88058,-97.12634,Entire home/apt,88,2,261,2023-03-07,3.94,2,92,53,,Winnipeg
15115319.0,in the heart of osborne village,95776055,Curtis,,Fort Rouge - East Fort Garry,49.87597,-97.1461,Entire home/apt,129,2,303,2023-03-06,3.87,22,305,56,,Winnipeg
15230180.0,Village Loft Condo 305,18581972,Ryan,,Fort Rouge - East Fort Garry,49.88056,-97.1447,Entire home/apt,110,5,50,2022-11-18,0.67,7,30,16,,Winnipeg
15269088.0,Basement suite available in great location!,97139450,Lai Guen,,Waverley West,49.79788,-97.16589,Entire home/apt,65,1,29,2022-11-14,0.39,1,269,7,,Winnipeg
15324736.0,Modern Luxury in Osborne Village,97659537,Natalie,,Fort Rouge - East Fort Garry,49.88115,-97.14549,Entire home/apt,62,28,148,2022-09-01,1.89,2,224,3,,Winnipeg
15379668.0,Two block's from the Park Theatre,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86018,-97.13009,Entire home/apt,75,1,170,2023-03-02,2.18,22,326,29,,Winnipeg
15760079.0,Lap of Luxury - New 2 Bdrm w Free Bonus Amenities,101898460,David,,Charleswood - Tuxedo - Westwood,49.85187,-97.2186,Entire home/apt,141,2,95,2023-02-26,1.75,1,321,27,,Winnipeg
15835120.0,Old world charm Bedroom 1,38791285,Rose,,River Heights - Fort Garry,49.86588,-97.17842,Private room,50,30,3,2022-06-16,0.1,3,0,1,,Winnipeg
15928457.0,2 bedroom house close to Osborne Village,103358415,Al,,Fort Rouge - East Fort Garry,49.88186,-97.15381,Entire home/apt,90,4,58,2018-08-06,0.76,1,0,0,,Winnipeg
15962345.0,Character Condo Close to Union Station,83072651,Elizabeth,,Fort Rouge - East Fort Garry,49.88617,-97.13899,Entire home/apt,73,1,77,2023-02-05,1.34,1,0,18,,Winnipeg
16071260.0,Osborne Village's Hidden Gem (Parking Included),52055992,James,,Fort Rouge - East Fort Garry,49.88049,-97.14174,Entire home/apt,100,3,94,2023-01-22,1.28,1,130,9,,Winnipeg
16312922.0,LUXURY CONDO IN THE CITY CENTER,106742367,Lowell,,Point Douglas,49.89612,-97.14025,Entire home/apt,775,2,11,2021-08-02,0.15,1,90,0,,Winnipeg
16465699.0,HappyHouse-Scenic Views-Top Floor-Free Parking,44467977,Tony & Nina,,Point Douglas,49.90267,-97.12785,Entire home/apt,72,13,112,2023-03-10,1.75,2,67,8,,Winnipeg
16542682.0,"2 BEDROOM CONDO FULLY FURNISHED ON CORYDON, WPG!",65535254,Tiffany,,Fort Rouge - East Fort Garry,49.87375,-97.14749,Entire home/apt,60,30,0,,,4,304,0,,Winnipeg
16703673.0,Mini Castle on Winslow Drive,110655007,Barry & Wendy,,St. Vital,49.82208,-97.12668,Private room,73,1,124,2023-01-02,1.68,1,325,20,,Winnipeg
16780615.0,Private basement at St. James,13161744,Inna,,St. James,49.88855,-97.29698,Entire home/apt,46,10,38,2023-02-16,0.51,1,54,2,,Winnipeg
16857846.0,Quiet Condo Near Downtown,112299835,Dené,,Fort Rouge - East Fort Garry,49.88082,-97.14038,Entire home/apt,70,3,122,2023-03-13,1.64,1,70,10,,Winnipeg
16994402.0,crestview park #1,113835860,Thomas,,St. James,49.88911,-97.29477,Entire home/apt,69,1,542,2023-03-13,7.35,2,87,93,,Winnipeg
17736300.0,Wolseley/Downtown separate entrance/exit from host,120967910,Merj,,Daniel McIntyre,49.88457,-97.16942,Private room,45,2,116,2023-03-13,1.7,2,335,9,,Winnipeg
17991311.0,modern 2 bedroom in South Osborne,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86027,-97.13004,Entire home/apt,85,1,174,2023-01-03,2.43,22,319,45,,Winnipeg
18152359.0,Furnished Basement Suite,125166589,Aleta,,Fort Rouge - East Fort Garry,49.86798,-97.12721,Entire home/apt,55,3,29,2023-03-13,0.41,1,142,17,,Winnipeg
18361859.0,Home Away from Home,119556952,Temitope,,Waverley West,49.77967,-97.1805,Private room,76,2,29,2020-08-31,0.41,2,2,0,,Winnipeg
18489971.0,Cozy Private Room in South Winnipeg,64832612,Faith,,St. Norbert - Seine River,49.81318,-97.08191,Private room,40,1,43,2020-10-23,0.74,2,89,0,,Winnipeg
19135087.0,close to rapid transit,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86832,-97.13729,Entire home/apt,45,31,20,2023-02-28,0.28,22,259,3,,Winnipeg
19229078.0,St Boniface residence,40509243,Pierre,,St. Boniface,49.88648,-97.12025,Entire home/apt,71,2,384,2023-03-02,5.61,2,186,59,,Winnipeg
19402308.0,Spaceship Condominium,86173819,Mark,,Point Douglas,49.9016,-97.12779,Entire home/apt,85,10,91,2020-04-10,1.33,1,78,0,,Winnipeg
19554635.0,Modern Home in Central River Heights,58881006,Jude,,River Heights - Fort Garry,49.85872,-97.17648,Entire home/apt,127,7,114,2023-02-28,1.65,1,284,18,,Winnipeg
19556636.0,Jayden's Place,137416520,Mary Jay,,Transcona,49.90577,-97.04313,Private room,50,1,189,2023-02-25,2.74,3,357,2,,Winnipeg
19784940.0,(211) Market Ave Exchange District +Entire 2BR 1BATH+ Fast Wifi (139),114498849,Nest Host,,Point Douglas,49.89851,-97.13583,Entire home/apt,82,2,257,2023-02-19,3.77,86,257,8,,Winnipeg
19807945.0,Fully equipped house 12 minutes from downtown,76265808,Carolina,,Elmwood - East Kildonan,49.90989,-97.08754,Entire home/apt,70,4,3,2019-05-15,0.05,1,0,0,,Winnipeg
19830207.0,Spacious Basement Suite,137744259,Gloria,,North Kildonan,49.95921,-97.08656,Entire home/apt,59,2,25,2022-08-30,0.37,1,313,5,,Winnipeg
19856231.0,Tony's house,140414208,Tony,,Mynarski,49.92321,-97.12114,Entire home/apt,109,2,122,2023-03-15,1.78,1,256,21,,Winnipeg
19860177.0,Modern getaway in trendy South Osborne,115739118,Adam,,Fort Rouge - East Fort Garry,49.86551,-97.14131,Entire home/apt,95,2,0,,,1,296,0,,Winnipeg
19893969.0,"Seperate access from landlord, Wolesly/Downtown",120967910,Merj,,Daniel McIntyre,49.8853,-97.16946,Private room,45,2,104,2023-02-21,1.52,2,357,23,,Winnipeg
19943640.0,Cozy Urban Cabin Feel in the heart of Wpg,86138438,Dominique,,St. Boniface,49.893,-97.11598,Entire home/apt,280,3,64,2023-03-09,0.98,17,256,27,,Winnipeg
19945440.0,Cozy Treetop Suite in Central Winnipeg (Wolseley),141354470,Sheri,,Daniel McIntyre,49.88141,-97.16599,Entire home/apt,75,2,111,2023-02-26,1.64,1,203,21,,Winnipeg
19949282.0,Experience Winnipeg in the heart of downtown,141392319,Matthew,,Fort Rouge - East Fort Garry,49.88628,-97.13735,Entire home/apt,42,1,431,2023-02-26,6.27,1,283,64,,Winnipeg
19967328.0,Dog Friendly Modern Apartment with a Cottage Twist,12547985,Janique,,St. Vital,49.84329,-97.10653,Entire home/apt,56,4,83,2023-03-08,1.27,1,0,19,,Winnipeg
20007181.0,"3 Bdrm Upper Duplex in Wolseley, Private & Central",4997811,Rebecca,,Daniel McIntyre,49.88087,-97.17431,Entire home/apt,108,2,97,2023-02-23,1.42,3,334,15,,Winnipeg
20073522.0,Oscar's Place,142032855,Anna-Maria And Bill,,Charleswood - Tuxedo - Westwood,49.875572,-97.299416,Entire home/apt,130,2,56,2022-08-17,0.82,1,144,13,,Winnipeg
20255385.0,Suburban Retreat,144343801,Tammy,,Transcona,49.90842,-97.03799,Private room,48,1,289,2023-02-20,4.28,2,364,27,,Winnipeg
20360491.0,24 Foot Ceiling Executive Loft /w Heated Parking,134777230,Julia,,Daniel McIntyre,49.88998,-97.15442,Entire home/apt,107,4,71,2022-11-24,1.06,11,76,6,,Winnipeg
20405074.0,"Cozy Central Bungalow - Parking, Laundry  & more",11773408,Morgan & Damon,,Daniel McIntyre,49.89597,-97.18499,Entire home/apt,94,3,102,2023-02-25,1.56,1,321,24,,Winnipeg
20457606.0,Two Bedrooms + Plaza center,103768435,William,,St. Norbert - Seine River,49.80259,-97.13396,Entire home/apt,72,1,0,,,4,74,0,,Winnipeg
20542130.0,Luxury Townhome near the Exchange,5153325,Ron,,Point Douglas,49.89699,-97.13275,Entire home/apt,450,2,9,2022-07-17,0.14,1,89,1,,Winnipeg
20573647.0,Unique urban getaway overlooking Winnipeg skyline,8332120,Johanna,,Point Douglas,49.90375,-97.12769,Entire home/apt,199,2,152,2023-02-15,2.29,3,331,22,,Winnipeg
20583144.0,Le Loft 139,30905989,Stephan & Christian,,Point Douglas,49.89859,-97.13575,Entire home/apt,120,4,49,2022-08-28,0.73,1,35,5,,Winnipeg
20745710.0,Downtown Glasshouse Condo /w Parking GO JETS!,134777230,Julia,,Fort Rouge - East Fort Garry,49.89279,-97.14526,Entire home/apt,103,3,123,2023-02-25,1.83,11,29,14,,Winnipeg
20759250.0,Modern and Cozy! 5min to downtown. Fully furnished,150297977,Maria,,Elmwood - East Kildonan,49.91363,-97.11075,Entire home/apt,80,3,28,2022-11-28,0.42,1,45,10,,Winnipeg
20814619.0,Self contained suite in lower level of bungalow,149271769,Derek,,Elmwood - East Kildonan,49.9288,-97.09076,Entire home/apt,50,2,209,2023-02-18,3.19,1,126,37,,Winnipeg
20881190.0,Cedar Hous,113729135,Duncan,,St. Vital,49.84053,-97.12866,Entire home/apt,400,10,0,,,1,173,0,,Winnipeg
21041138.0,Le nid-The Nest,101847099,Louise,,St. Boniface,49.88587,-97.12197,Private room,55,2,36,2023-03-12,0.55,1,8,3,,Winnipeg
21077938.0,The Hinterlands - multilevel beauty in suburbs,147578945,Michael,,River Heights - Fort Garry,49.85742,-97.1855,Entire home/apt,199,1,57,2021-01-02,0.86,4,228,0,,Winnipeg
21141111.0,Private Suite in cozy River Heights home.,92517844,Ruth,,River Heights - Fort Garry,49.86982,-97.19743,Entire home/apt,70,3,61,2023-01-28,0.95,2,301,20,,Winnipeg
21174673.0,Renovated character home in central location,37841665,Kristen,,River Heights - Fort Garry,49.86589,-97.16021,Private room,110,28,6,2019-09-17,0.1,2,88,0,,Winnipeg
21229614.0,5 mins to outlet mall close to everything,112344629,Lan,,Waverley West,49.81622,-97.20579,Private room,40,3,55,2023-02-16,0.84,2,5,7,,Winnipeg
21231243.0,Cozy Bungalow - Great Location! (2 bedrooms +),81315066,Rp,,Mynarski,49.92309,-97.1354,Entire home/apt,80,3,54,2022-10-18,0.82,3,42,3,,Winnipeg
21375970.0,Charming Norwood Flats Home,8407330,Christie,,St. Boniface,49.87115,-97.11776,Entire home/apt,98,2,107,2023-02-18,1.65,1,10,13,,Winnipeg
21407744.0,455 Springfield road,155090202,Thomas K.,,North Kildonan,49.93888,-97.07427,Private room,31,1,7,2019-07-02,0.11,1,320,0,,Winnipeg
21501002.0,Chalet under the Maple - St Boniface Suite,11151940,Steph,,St. Boniface,49.88691,-97.11217,Entire home/apt,50,4,48,2023-01-07,0.78,1,85,13,,Winnipeg
21514826.0,Convenient location 5 min to outlets mall,112344629,Lan,,Waverley West,49.81614,-97.20542,Private room,45,3,47,2023-01-18,0.73,2,140,13,,Winnipeg
21538416.0,Cozy one bedroom in Riverview,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86018,-97.13009,Entire home/apt,60,1,126,2023-02-28,1.95,22,351,29,,Winnipeg
21753823.0,Clean and in heart of Winnipeg,158349313,Sadmir,,River Heights - Fort Garry,49.86457,-97.19676,Entire home/apt,99,3,1,2018-04-21,0.02,1,87,0,,Winnipeg
21813133.0,Three Bedroom in the Village,95776055,Curtis,,Fort Rouge - East Fort Garry,49.87541,-97.14751,Entire home/apt,82,1,207,2023-03-02,3.21,22,169,60,,Winnipeg
21837665.0,Stunning & Spacious  2 Bdrm Home in Wolseley,4997811,Rebecca,,Daniel McIntyre,49.88087,-97.17431,Entire home/apt,108,2,71,2022-12-13,1.12,3,264,10,,Winnipeg
21881934.0,Le Masion in South Osbourne,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86075,-97.13047,Entire home/apt,85,1,155,2023-02-25,2.4,22,350,31,,Winnipeg
21919063.0,Beautiful home in the heart of Osborne Village,159932147,Rebecca,,Fort Rouge - East Fort Garry,49.87861,-97.14971,Entire home/apt,65,30,30,2023-01-07,0.47,1,218,5,,Winnipeg
22120139.0,Three Bedroom in Crescentwood,95776055,Curtis,,River Heights - Fort Garry,49.86753,-97.17009,Entire home/apt,79,1,213,2023-03-06,3.37,22,313,59,,Winnipeg
22193789.0,Condo in Luxurious Tuxedo with Covered Parking,134777230,Julia,,Charleswood - Tuxedo - Westwood,49.85261,-97.21798,Entire home/apt,103,4,61,2023-02-18,0.95,11,57,12,,Winnipeg
22505139.0,Cozy Apartment Central St Boniface,165102371,Lorraine,,St. Boniface,49.88631,-97.11669,Entire home/apt,50,31,82,2023-02-01,1.3,1,92,15,,Winnipeg
22545718.0,★Bright Private Suite: St.Boniface Hospital/DTown★,40200324,Taylor & Jason,,St. Boniface,49.89003,-97.11537,Entire home/apt,119,1,250,2023-03-06,4.0,3,139,31,,Winnipeg
22600797.0,New and bright suite on Waterfront Drive,8332120,Johanna,,Point Douglas,49.90205,-97.12768,Entire home/apt,110,3,13,2022-12-05,0.21,3,42,4,,Winnipeg
22812947.0,"*Lovely Lipton*  close to HSC, airport & downtown",85761896,Pamela,,Daniel McIntyre,49.9037,-97.17305,Entire home/apt,85,25,135,2022-09-03,2.18,1,252,3,,Winnipeg
22907408.0,New Build - Designers Dream in River Heights,134626026,Melanie,,River Heights - Fort Garry,49.86977,-97.18528,Entire home/apt,399,7,1,2018-06-17,0.02,1,263,0,,Winnipeg
22943551.0,NEW-2 Brm Suite- DOWNTOWN- Next to Arena w/PARKING,158970875,Adam,,Daniel McIntyre,49.89474,-97.14435,Entire home/apt,123,7,34,2022-08-26,0.58,1,46,7,,Winnipeg
23073257.0,University of Manitoba area,160038191,Olawuyi,,St. Norbert - Seine River,49.79381,-97.15528,Private room,30,1,3,2020-03-18,0.07,2,57,0,,Winnipeg
23101260.0,*Banning Fern* Your Sunny West End house,9204262,Jacqueline,,Daniel McIntyre,49.88648,-97.17313,Entire home/apt,168,2,29,2023-02-26,0.52,1,124,21,,Winnipeg
23126855.0,☆Industrial Style Loft+ In The Exchange District☆,74203278,Roam,,Point Douglas,49.89955,-97.13525,Entire home/apt,68,5,298,2023-02-02,4.81,41,169,30,,Winnipeg
23223000.0,Executive Character Suite,102914635,Liam,,Fort Rouge - East Fort Garry,49.87684,-97.15857,Entire home/apt,117,7,26,2023-02-16,0.43,1,169,3,,Winnipeg
23265785.0,1-room Suite next to Pan Am Clinic/Grant Park,8183935,Vlada,,River Heights - Fort Garry,49.86058,-97.15817,Entire home/apt,65,4,169,2023-03-12,2.73,2,235,17,,Winnipeg
23343624.0,Small Arnold Ave. Riverview Home Non Smoking,81187343,Melanie,,Fort Rouge - East Fort Garry,49.867,-97.13311,Entire home/apt,150,3,43,2023-02-19,0.76,1,179,9,,Winnipeg
23373186.0,EXECUTIVE FURNISHED LOFT - LOCATION LOCATION !!,73231239,Rory,,Fort Rouge - East Fort Garry,49.87991,-97.14143,Entire home/apt,100,30,0,,,1,0,0,,Winnipeg
23613281.0,Private room in a cozy character West End house.,127173281,Ilse,,Daniel McIntyre,49.88282,-97.18989,Private room,59,2,6,2021-10-01,0.1,1,0,0,,Winnipeg
23627811.0,Crestview park #2,113835860,Thomas,,St. James,49.8902,-97.29648,Entire home/apt,68,1,516,2023-03-14,8.45,2,87,109,,Winnipeg
23632750.0,Brand new upper unit luxury home in Crescentwood,83089228,Lucky,,River Heights - Fort Garry,49.84803,-97.15489,Entire home/apt,90,3,53,2023-02-19,2.96,2,141,30,,Winnipeg
23643938.0,2 Bedroom Furnished Condo on Corydon!,65535254,Tiffany,,Fort Rouge - East Fort Garry,49.87258,-97.14665,Entire home/apt,60,30,0,,,4,359,0,,Winnipeg
23687236.0,Best Location Osborne Village! Stylish Clean Condo,91879760,Leith,,Fort Rouge - East Fort Garry,49.87808,-97.14302,Entire home/apt,57,10,65,2023-02-24,1.06,1,167,5,,Winnipeg
23688055.0,Warehouse Loft in Exch. District w/FREE parking!,18167901,Cherie,,Point Douglas,49.89869,-97.13565,Entire home/apt,110,2,405,2023-03-12,6.85,1,319,60,,Winnipeg
23735490.0,Cozy Bungalow - Great Location! (Master Bedroom),81315066,Rp,,Mynarski,49.92208,-97.13727,Private room,50,7,16,2023-01-15,0.29,3,42,3,,Winnipeg
23875222.0,Affordable and Comfy Private Suite in South end,134145647,Faisal,,St. Vital,49.83398,-97.07485,Entire home/apt,41,1,86,2020-02-21,1.42,3,29,0,,Winnipeg
24000513.0,Private room near University of Manitoba,175128084,Mary Grace,,Waverley West,49.77351,-97.185,Private room,500,7,5,2019-03-15,0.09,1,89,0,,Winnipeg
24056711.0,Brightly coloured and cozy 3 bedroom space,3697334,Carlyle,,Elmwood - East Kildonan,49.91649,-97.11855,Entire home/apt,206,2,3,2018-04-08,0.05,1,365,0,,Winnipeg
24064823.0,Garden Level open concept in South Osbourne,95776055,Curtis,,Fort Rouge - East Fort Garry,49.85899,-97.13053,Entire home/apt,76,1,194,2023-03-06,3.23,22,356,51,,Winnipeg
24139716.0,1-bedroom suite next to Grant Park/Pan Am Clinic,8183935,Vlada,,River Heights - Fort Garry,49.86087,-97.15995,Entire home/apt,59,3,171,2023-02-08,2.84,2,228,15,,Winnipeg
24276259.0,Cozy & Glam Self-Contained Basement with Garage,183034508,Tolu,,Waverley West,49.79316,-97.20028,Entire home/apt,50,2,48,2023-03-09,1.41,2,344,16,,Winnipeg
24310781.0,3.5 bdrm in charming cresentwd. LONG TERM DISCOUNT,37841665,Kristen,,River Heights - Fort Garry,49.86488,-97.16167,Entire home/apt,229,21,38,2021-12-30,0.66,2,92,0,,Winnipeg
24398955.0,Cozy Downtown Studio Unit in Winnipeg,184170702,Janice,,Fort Rouge - East Fort Garry,49.8888,-97.13989,Entire home/apt,68,5,193,2023-02-26,3.23,16,246,26,,Winnipeg
24431126.0,Beautiful Wolseley Home,15874551,Paige,,Daniel McIntyre,49.88123,-97.19002,Entire home/apt,130,3,38,2022-08-22,0.66,1,168,4,,Winnipeg
